"","id","avr_age","avr_household_size","avr_education_level","avr_num_cars","avr_health","rented_percent","unemployment_percent","internet_percent","single_percent","married_percent","separated_percent","divorced_percent","widow_percent"
"16387","268006024",26.8465608465608,2.40740740740741,7.2396694214876,1.18518518518519,4.72067039106145,43.421052631579,9.74025974025974,95.8904109589041,61.9047619047619,34.9206349206349,2.64550264550265,0.529100529100529,0
"16385","268006022",25.9927536231884,2.20967741935484,6.82352941176471,1.09677419354839,4.7218045112782,56.4516129032258,11.6071428571429,93.2203389830508,66.6666666666667,31.1594202898551,1.44927536231884,0.72463768115942,0
"14308","267040011",30.885993485342,3.42222222222222,5.13690476190476,1.54444444444444,4.56565656565657,30,10,93.1034482758621,51.7915309446254,43.3224755700326,2.60586319218241,1.30293159609121,0.977198697068404
"16397","268006034",24.8012422360248,2.31654676258993,6.11290322580645,0.97841726618705,4.64423076923077,58.3941605839416,19.6787148594378,86.0294117647059,71.7391304347826,24.223602484472,2.17391304347826,1.86335403726708,0
"14325","267040028",32.7055555555556,3.90322580645161,5.21319796954315,1.95698924731183,4.67887323943662,13.0434782608696,5.51724137931035,96.7391304347826,52.2222222222222,44.7222222222222,0.833333333333333,1.11111111111111,1.11111111111111
"14340","267040043",27.8568019093079,3.472,6.13084112149533,1.576,4.66004962779156,26.6666666666667,9.25266903914591,94.9579831932773,54.653937947494,42.7207637231504,0.477326968973747,1.43198090692124,0.715990453460621
"14315","267040018",36.8026905829596,2.875,4.55862068965517,1.5375,4.59360730593607,15.1898734177215,8.60215053763441,82.2784810126582,53.3632286995516,38.1165919282511,3.58744394618834,1.34529147982063,3.58744394618834
"17209","268070020",40.6502242152466,2.21782178217822,3.97005988023952,0.940594059405941,4.41891891891892,13.8613861386139,4.73684210526316,70,56.9506726457399,30.9417040358744,3.58744394618834,2.69058295964126,5.82959641255605
"17201","268070012",42.1279069767442,2.21794871794872,3.72992700729927,0.948717948717949,4.34883720930233,16.8831168831169,10.4166666666667,66.6666666666667,56.3953488372093,29.6511627906977,4.06976744186047,1.74418604651163,8.13953488372093
"16919","268047008",38.0381679389313,2.43859649122807,3.2289156626506,0.87719298245614,4.37209302325581,10.7142857142857,15.5339805825243,70.9090909090909,58.7786259541985,30.5343511450382,3.05343511450382,3.05343511450382,4.58015267175572
"14355","267040058",28.3921568627451,2.08,6.8952380952381,1.33333333333333,4.69736842105263,50,6.25,95.8904109589041,67.3202614379085,28.7581699346405,0.65359477124183,2.61437908496732,0.65359477124183
"16389","268006026",26.0859375,2.32456140350877,6.28476821192053,1.02631578947368,4.6260162601626,80.5309734513274,14.218009478673,88.3928571428571,64.453125,31.25,1.953125,1.953125,0.390625
"16913","268047002",39.3981900452489,2.37362637362637,2.90853658536585,0.813186813186813,4.44796380090498,10,17.1597633136095,66.2921348314607,57.0135746606335,33.9366515837104,1.35746606334842,0.904977375565611,6.78733031674208
"17051","268058008",41.4709480122324,3.20238095238095,5.76190476190476,1.72619047619048,4.57943925233645,4.76190476190476,2.89855072463768,89.2857142857143,59.9388379204893,35.7798165137615,1.22324159021407,0.305810397553517,2.75229357798165
"17050","268058007",35.4833333333333,2.70588235294118,5.76470588235294,1.12941176470588,4.62660944206009,40,6.13207547169811,89.4117647058824,63.75,30,2.5,0.833333333333333,2.91666666666667
"17207","268070018",35.2539682539683,2.28181818181818,6.26111111111111,1.18181818181818,4.65338645418327,32.7272727272727,4.8780487804878,88.1818181818182,63.4920634920635,27.7777777777778,2.38095238095238,3.57142857142857,2.77777777777778
"16921","268047010",38.6884057971015,2.5,3.21428571428571,0.890909090909091,4.41090909090909,11.1111111111111,15.4205607476636,68.5714285714286,57.2463768115942,31.8840579710145,1.81159420289855,1.81159420289855,7.2463768115942
"17072","268060003",37.9725490196078,2.87912087912088,5.3741935483871,1.16483516483516,4.59839357429719,14.7727272727273,5.8252427184466,75,56.8627450980392,36.078431372549,1.56862745098039,1.17647058823529,4.31372549019608
"17073","268060004",39.2064516129032,2.36290322580645,6.33990147783251,1.04838709677419,4.60586319218241,28.5714285714286,3.7593984962406,82.1138211382114,60.6451612903226,33.8709677419355,1.61290322580645,1.93548387096774,1.93548387096774
"14352","267040055",29.3021806853583,2.51181102362205,5.79878048780488,1.08661417322835,4.44947735191638,73.109243697479,16.40625,88.9830508474576,63.5514018691589,28.3489096573209,2.49221183800623,3.11526479750779,2.49221183800623
"14351","267040054",25.2146341463415,2.97058823529412,6.15116279069767,1.35294117647059,4.57068062827225,60.2941176470588,13.4328358208955,94.1176470588235,59.0243902439024,34.6341463414634,2.4390243902439,3.41463414634146,0.48780487804878
"16386","268006023",25.7204301075269,2.37179487179487,6.16071428571429,0.91025641025641,4.59171597633136,76,12.3287671232877,88.8888888888889,66.1290322580645,29.5698924731183,2.1505376344086,2.1505376344086,0
"16383","268006020",29.2248062015504,1.89705882352941,7.5,1.02941176470588,4.6328125,59.7014925373134,3.30578512396694,95.5223880597015,75.968992248062,22.4806201550388,0.775193798449612,0.775193798449612,0
"16394","268006031",32.2880434782609,1.82,6.72327044025157,1,4.70491803278689,44,5.68181818181818,92,64.1304347826087,25.5434782608696,4.89130434782609,4.89130434782609,0.543478260869565
"16922","268047011",41.4193548387097,2.23943661971831,4.11764705882353,1.01408450704225,4.33774834437086,10,8.73015873015873,70,60.6451612903226,28.3870967741935,1.29032258064516,2.58064516129032,7.09677419354839
"16917","268047006",35.6176470588235,2.64077669902913,4.01675977653631,0.912621359223301,4.44569288389513,21.7821782178218,15.3488372093023,75,61.3970588235294,27.5735294117647,4.04411764705882,3.67647058823529,3.30882352941176
"16891","268045001",36.8995815899582,2.80232558139535,4.87412587412587,1.2093023255814,4.53913043478261,9.41176470588235,7.36842105263158,81.1764705882353,51.4644351464435,38.9121338912134,2.51046025104602,2.51046025104602,4.60251046025105
